grant_id,mechanistic,clinical,research_tool,therapeutic,diagnostic,obs_ep,infrastructure,education
5F31HL176057-02,1,0,0,0,0,0,0,0
5F30HL172687-02,1,0,0,0,0,0,0,0
1F32HL182279-01,0,0,0,1,0,0,0,0
1F32HL182345-01,0,0,0,0,0,1,0,0
1R03HL180981-01,1,0,0,0,0,0,0,0
5K23HL161328-03,0,1,0,0,0,0,0,0
5K23HL161437-03,0,1,0,0,0,0,0,0
5K24HL169755-03,0,0,0,0,0,0,0,1
1K23HL177332-01A1,1,0,0,0,0,0,0,0
1K01HL175108-01A1,0,1,0,0,0,0,0,0
5K01HL169489-03,1,0,0,0,0,0,0,0
5K01HL159034-04,0,0,0,0,0,1,0,0
5K01HL166439-03,0,0,0,0,0,1,0,0
5K08HL151962-05,1,0,0,0,0,0,0,0
1K08HL177281-01A1,1,0,0,0,0,0,0,0
5R01HL171809-02,0,0,0,0,0,0,0,0
5R01HL164749-04,1,0,0,0,0,0,0,0
5R01HL166746-03,0,0,1,0,0,0,0,0
5R01HL158546-04,1,0,0,0,0,0,0,0
5R01HL157954-04,0,0,0,0,0,1,0,0
5R21HL175169-02,0,0,0,1,0,0,0,0
5R03HL174682-02,0,0,1,0,0,0,0,0
1R01HL180887-01,0,0,0,0,0,1,0,0
1R01HL180743-01,0,1,0,0,0,0,0,0
1R01HL181150-01,0,0,0,1,0,0,0,0
1R01HL181475-01,1,0,0,0,0,0,0,0
2R01HL152973-06,0,0,0,1,0,0,0,0
1R01HL176770-01A1,1,0,0,0,0,0,0,0
1R01HL176659-01A1,0,0,0,0,1,0,0,0
1R01HL176648-01A1,1,0,0,0,0,0,0,0
2R01HL123078-10,1,0,0,0,0,0,0,0
3R01HL144406-07S2,0,1,0,0,0,0,0,0
7R21HL169555-02,0,0,0,0,0,1,0,0
5F31HL173991-02,0,0,0,0,0,1,0,0
5F31HL176164-02,0,0,0,1,0,0,0,0
5F31HL176090-02,1,0,0,0,0,0,0,0
1K23HL168162-01A1,0,0,0,0,1,0,0,0
5K23HL148310-05,0,0,0,1,0,0,0,0
5K23HL164968-04,0,1,0,0,0,0,0,0
5K23HL161617-04,1,0,0,0,0,0,0,0
5K23HL161352-04,0,1,0,0,0,0,0,0
5K23HL159328-05,0,1,0,1,0,0,0,0
5K23HL157750-05,0,1,0,0,0,0,0,0
5K23HL161426-04,0,0,0,0,0,1,0,0
5K23HL155506-04,1,0,0,0,0,0,0,0
5K23HL155507-05,0,1,0,0,0,0,0,0
5K23HL156784-05,0,1,0,0,0,0,0,0
5T32HL116324-12,0,0,0,0,0,0,0,1
5T32HL098069-15,0,0,0,0,0,0,0,1
5R43HL176373-02,0,0,0,0,1,0,0,0
5R38HL167243-03,0,0,0,0,0,0,0,1
5R33HL162839-04,0,1,0,0,1,0,0,0
5R34HL174877-02,0,0,0,1,0,0,0,0
4R33HL170300-03,0,0,0,1,0,0,0,0
4R33HL168779-03,0,0,1,0,0,0,0,0
5F32HL176197-02,1,0,0,0,0,0,0,0
5T32HL170975-02,0,0,0,0,0,0,0,1
5T32HL170967-02,0,0,0,0,0,0,0,1
5R25HL168782-03,0,0,0,0,0,0,0,1
5R01HL149809-05,0,0,0,0,0,1,0,0
5R01HL174691-02,0,1,0,1,0,0,0,0
5U01HL175409-02,1,0,0,0,0,0,0,0
5UH3HL154302-06,0,1,0,0,0,0,0,0
5F30HL175934-02,1,0,0,0,0,0,0,0
3UH3HL162970-04S1,0,0,0,0,0,1,0,0
4UH3HL165064-04,0,0,0,0,0,1,1,0
1F31HL179791-01,0,0,0,1,0,0,0,0
5R01HL153164-06,1,0,0,0,0,0,0,0
5T32HL007035-50,0,0,0,0,0,0,0,1
5K23HL165110-04,0,1,0,0,0,0,0,0
5R01HL170118-02,1,0,0,0,0,0,0,0
5R21HL172124-02,0,0,0,0,0,1,0,0
5UH3HL154297-06,0,1,0,1,0,0,0,0
5UH3HL151310-06,0,1,0,1,0,0,0,0
1R01HL181428-01,1,0,0,0,0,0,0,0
1K38HL180910-01,1,0,0,0,0,0,0,0
1R01HL175626-01A1,0,0,0,0,0,0,0,0
1K23HL177257-01A1,0,0,0,0,0,1,0,0
3K23HL161348-04S1,0,0,0,1,0,0,0,0
1R01HL181969-01,1,0,0,0,0,0,0,0
5R01HL161220-04,0,0,0,0,0,1,0,0
5R01HL165265-04,1,0,0,0,0,0,0,0
5R01HL177453-02,1,0,0,0,0,0,0,0
2R01HL144406-07,0,1,0,0,0,0,0,0
5R01HL178877-02,0,1,0,1,0,0,0,0
5R01HL058506-26,1,0,0,0,0,0,0,0
1R01HL180692-01,1,0,0,0,0,0,0,0
1R01HL181441-01,1,0,0,0,0,0,0,0
1R01HL177349-01A1,0,0,0,1,0,0,0,0
7R01HL163881-04,1,0,0,0,0,0,0,0
7R01HL169156-03,1,0,0,0,0,0,0,0
5R01HL165130-04,1,0,0,0,0,0,0,0
5R01HL133040-07,0,0,0,0,0,1,0,0
1R01HL171156-01A1,1,0,0,0,0,0,0,0
5R01HL094818-12,0,0,0,1,0,0,0,0
5R01HL117888-10,0,0,0,0,1,0,0,0
5R01HL157346-04,0,0,0,1,0,0,0,0
5R01HL158622-05,0,0,0,0,0,1,0,0
5R01HL160892-04,0,0,0,0,1,0,0,0
5R01HL169510-03,1,0,0,0,0,0,0,0
1R01HL178560-01,1,0,0,0,0,0,0,0
5R01HL160689-04,1,0,0,0,0,0,0,0
5R01HL159494-03,0,0,1,0,0,0,0,0
5R01HL158971-04,0,0,0,1,0,0,0,0
5R01HL153810-05,0,1,0,0,0,0,0,0
5R01HL163237-03,0,0,0,0,0,1,0,0
5R01HL169991-02,0,0,0,0,0,1,0,0
5R01HL171622-02,1,0,0,0,0,0,0,0
5R01HL155301-05,0,1,0,0,0,0,0,0
5R01HL160856-04,1,0,0,0,0,0,0,0
5R01HL170961-03,1,0,0,0,0,0,0,0
5R01HL155343-05,0,1,0,0,0,0,0,0
5K23HL163253-02,0,1,0,0,0,0,0,0
1K23HL171893-01A1,1,0,0,0,0,0,0,0
4R00HL169844-03,0,0,0,1,0,0,0,0
1P01HL174442-01A1,1,0,0,0,0,0,0,0
5P01HL134608-07-6769,0,0,0,0,0,0,1,0
5P01HL134608-07-6770,1,0,0,0,0,0,0,0
5P01HL164311-03-5181,0,0,0,0,0,0,1,0
5P01HL164311-03-5182,0,0,0,0,0,0,1,0
5P01HL164311-03-5184,1,0,0,0,0,0,0,0
5P01HL164311-03-5185,1,0,0,0,0,0,0,0
5F31HL165858-03,1,0,0,0,0,0,0,0
5F32HL176079-02,0,0,0,0,0,0,0,1
5F32HL176217-02,0,0,0,0,1,0,0,0
5K08HL171892-02,1,0,0,0,0,0,0,0
1K08HL173625-01A1,0,0,0,0,1,0,0,0
5K01HL155234-04,1,0,0,0,0,0,0,0
5K01HL153783-05,0,1,0,1,0,0,0,0
5F31HL174150-02,1,0,0,0,0,0,0,0
1R01HL170175-01A1,0,0,0,0,1,0,0,0
1R38HL172262-01A1,0,0,0,0,0,0,0,1
5R25HL173964-02,0,0,0,0,0,0,0,1
1R01HL178712-01,0,0,0,0,0,1,0,0
1R01HL178710-01,0,0,0,0,0,1,0,0
1R01HL179364-01,0,0,0,1,0,0,0,0
1R01HL179084-01,1,0,0,0,0,0,0,0
5R01HL172291-03,0,0,1,0,0,0,0,0
5R25HL163861-04,0,0,0,0,0,0,0,1
5T32HL129949-09,0,0,0,0,0,0,0,1
5R35HL150766-06,1,0,0,0,0,0,0,0
1R01HL174633-01A1,1,0,0,0,0,0,0,0
5UH3HL162970-04,0,1,0,1,0,0,0,0
1U24HL173399-01A1,0,0,0,1,0,0,0,0
5R21HL168655-02,0,0,1,0,0,0,0,0
5T32HL007227-50,0,0,0,0,0,0,0,1
1K01HL175188-01A1,0,1,0,0,0,1,0,0
1K08HL175198-01A1,1,0,0,0,0,0,0,0
5T32HL166141-03,0,0,0,0,0,0,0,1
5R21HL172209-02,0,0,0,0,1,0,0,0
5T32HL160493-04,0,0,0,0,0,0,0,1
5T32HL007457-45,0,0,0,0,0,0,0,1
5U24HL146938-06,0,1,0,0,0,0,0,0
1F31HL176137-01A1,0,0,0,1,0,0,0,0
5UG1HL138645-09,0,0,0,1,0,0,0,0
1R01HL175942-01A1,0,0,0,0,0,1,0,0
1DP2HL185102-01,0,0,0,1,0,0,0,0
5F30HL170584-03,1,0,0,0,0,0,0,0
4R01HL133230-08,1,0,0,0,0,0,0,0
1R01HL180265-01,0,1,0,0,0,0,0,0
5R01HL143788-08,0,0,0,0,0,1,0,0
5R42HL149523-03,0,0,0,1,0,0,0,0
5R44HL172570-02,0,1,0,0,0,0,0,0
5R01HL169392-02,0,0,0,0,1,0,0,0
5UH3HL165839-03,0,1,0,1,0,0,0,0
5F30HL173967-02,1,0,0,0,0,0,0,0
5F31HL176101-02,1,0,0,0,0,0,0,0
1R24HL180372-01,0,0,0,0,0,0,1,0
5F30HL172580-02,1,0,0,0,0,0,0,0
1K99HL181288-01,1,0,0,0,0,0,0,0
2R01HL131517-10,1,0,0,0,0,0,0,0
1R01HL177556-01A1,0,0,0,1,0,0,0,0
1R01HL176569-01A1,0,0,0,0,1,0,0,0
1R01HL177581-01A1,0,0,0,1,0,0,0,0
7R35HL171080-03,1,0,0,0,0,0,0,0
4UH3HL173571-02,0,0,0,1,0,0,0,0
3R01HL145408-06S1,1,0,0,0,0,0,0,0
3K23HL168151-01A1S1,0,1,0,0,0,0,0,0
3R01HL173101-01A1S1,0,1,0,0,0,1,0,0
3U54HL185005-01S1,0,0,0,0,0,0,1,0
3R01HL135872-09S2,1,0,0,0,0,0,0,0
2R01HL144938-05A1,1,0,0,0,0,0,0,0
1K99HL177343-01,1,0,0,0,0,0,0,0
5K24HL156896-05,0,0,0,0,0,0,0,1
5R00HL168224-04,0,0,0,1,0,0,0,0
5R00HL165026-04,1,0,0,0,0,0,0,0
5K99HL175119-02,1,0,0,0,0,0,0,0
1K23HL177148-01A1,1,0,0,0,0,0,0,0
3K23HL168212-03S1,0,0,0,1,0,0,0,0
5R01HL171652-02,0,0,1,0,0,0,0,0
5R01HL155717-05,0,0,0,0,0,1,0,0
5R01HL076485-18,0,0,1,0,0,0,0,0
5R01HL170877-03,0,0,0,0,0,1,0,0
5R01HL159187-04,0,0,0,0,0,1,0,0
5P01HL134608-07,1,0,0,0,0,0,0,0
5R01HL175391-02,1,0,0,0,0,0,0,0
5R01HL155553-05,1,0,0,0,0,0,0,0
5R01HL170051-04,1,0,0,0,0,0,0,0
5R01HL169761-03,0,0,0,1,0,0,0,0
5R01HL170104-03,1,0,0,0,0,0,0,0
5R01HL160606-04,1,0,0,0,0,0,0,0
1R01HL175081-01A1,1,0,0,0,0,0,0,0
5R01HL167947-03,0,0,0,1,0,0,0,0
5R01HL168588-03,0,0,0,0,1,0,0,0
5R01HL160755-04,1,0,0,0,0,0,0,0
5R01HL166737-03,1,0,0,0,0,0,0,0
5R01HL159370-05,1,0,0,0,0,0,0,0
5R01HL171199-02,0,0,0,0,1,0,0,0
5R01HL167192-03,1,0,0,0,0,0,0,0
5R01HL167273-03,1,0,0,0,0,0,0,0
5R01HL036024-36,1,0,0,0,0,0,0,0
5R01HL177816-02,0,0,0,0,1,0,0,0
5R01HL170606-02,0,0,0,0,1,0,0,0
1R01HL180444-01,1,0,0,0,0,0,0,0
1R01HL181587-01,1,0,0,0,0,0,0,0
5F31HL165894-03,0,0,0,0,0,1,0,0
5K24HL163696-04,0,0,0,0,0,1,0,0
1R01HL178923-01,0,0,0,1,0,0,0,0
1R01HL179200-01,0,0,0,0,0,0,0,0
2R01HL150044-06,0,1,0,0,0,1,0,0
1U24HL169562-01A1,0,0,0,1,0,0,0,0
5T32HL007560-43,0,0,0,0,0,0,0,1
5U24HL161359-03,0,0,0,1,0,0,0,0
5U01HL148861-07,0,0,0,0,0,0,1,0
1R01HL176883-01A1,0,1,0,0,1,0,0,0
5R01HL160325-05,0,0,0,0,0,1,0,0
5R33HL157845-04,0,1,0,1,0,0,0,0
2P01HL149630-06,1,0,0,1,0,0,0,0
1R01HL172827-01A1,0,1,0,1,0,0,0,0
7P01HL160488-03-8470,0,0,0,0,0,0,1,0
7P01HL160488-03-8479,1,0,0,0,0,0,0,0
5R01HL173882-02,0,0,0,0,0,1,0,0
5SB1HL174394-02,0,0,0,1,0,0,0,0
1K01HL179256-01,0,0,0,0,0,1,0,0
1R01HL179555-01,0,0,0,0,0,1,0,0
5K08HL161326-04,0,0,0,0,1,0,0,0
1R01HL174858-01A1,0,1,0,0,1,0,0,0
2K24HL150321-06,0,0,0,0,0,1,0,0
5T32HL160513-04,0,0,0,0,0,0,0,1
1K24HL179901-01A1,0,0,0,0,0,0,0,1
1F31HL176112-01A1,0,0,0,0,0,0,0,1
1F31HL176194-01A1,0,0,0,0,0,0,0,0
5R01HL163578-04,1,0,0,0,0,0,0,0
1U54HL185004-01-7549,0,0,0,0,0,0,1,0
1U54HL185004-01-7550,0,0,0,0,0,0,0,1
1U54HL185004-01-7552,0,0,0,0,0,1,0,0
5K23HL155076-05,0,0,0,1,0,0,0,0
5R33HL156890-04,0,1,0,0,0,0,0,0
5T32HL072738-21,0,0,0,0,0,0,0,1
1R41HL180035-01,0,0,0,1,0,0,0,0
5R01HL175636-02,0,1,0,0,0,0,0,0
2R44HL167405-02,0,1,0,1,0,0,0,0
5P01HL160471-03,0,0,0,0,0,0,1,0
1R41HL180243-01,0,0,0,1,0,0,0,0
1R43HL176305-01A1,0,0,0,1,0,0,0,0
1R44HL180181-01,0,0,0,0,1,0,0,0
5R01HL161253-05,0,0,1,0,1,0,1,0
5UE5HL172181-03,0,0,0,0,0,0,0,1
5P01HL126609-09-9215,0,0,0,0,0,0,1,0
5P01HL126609-09-9217,0,0,0,1,0,0,0,0
5P01HL126609-09-9218,1,0,0,0,0,0,0,0
5R01HL159701-04,0,1,0,1,0,0,0,0
5U01HL172182-03,0,0,0,0,1,0,0,0
5U54HL178351-02-7257,0,0,0,0,0,0,1,0
5U54HL178351-02-7258,0,0,0,0,0,0,1,0
5P01HL170046-02,1,0,0,0,0,0,0,0
5P01HL170046-02-6941,0,0,0,0,0,0,1,0
5P01HL170046-02-6944,1,0,0,0,0,0,0,0
1P01HL180318-01-8393,1,0,0,0,0,0,0,0
1P01HL180318-01-8394,1,0,0,0,0,0,0,0
1R01HL180442-01,0,0,0,0,1,1,0,0
1R01HL181375-01,1,0,0,0,0,0,0,0
1R01HL181356-01,0,1,0,1,0,1,0,0
1R21HL181073-01,0,0,0,0,1,1,0,0
5F31HL175884-02,1,0,0,0,0,0,0,0
1R01HL175335-01A1,1,0,0,0,0,0,0,0
1K08HL177154-01A1,1,0,0,0,0,0,0,0
2K24HL150238-06A1,0,0,0,0,0,0,0,0
5F30HL176149-02,0,0,0,0,0,0,0,0
1F30HL182205-01,1,0,0,0,0,0,0,0
1F31HL182262-01,0,0,0,0,1,0,0,0
1R01HL182015-01,0,0,0,0,1,0,0,0
1R43HL182462-01,0,0,1,0,0,0,0,0
1R44HL182451-01,0,0,0,1,0,0,0,0
1R43HL182585-01,0,0,0,1,0,0,0,0
3R01HL175642-02S3,0,1,0,1,0,0,0,0
3R01HL175636-02S1,0,1,0,0,0,0,0,0
3P01HL170046-02S1,1,0,0,0,0,0,0,0
1K01HL171839-01A1,0,0,0,0,0,1,0,0
5F30HL168829-03,0,0,0,1,0,0,0,0
5K08HL167699-03,1,0,0,0,0,0,0,0
5K01HL161419-03,0,1,0,1,0,0,0,0
5K01HL164978-03,1,0,0,0,0,0,0,0
5K01HL164763-05,0,1,0,0,0,0,0,0
5K01HL175206-02,0,0,0,0,0,1,0,0
5F30HL165803-03,1,0,0,0,0,0,0,0
5F30HL168851-03,1,0,0,0,0,0,0,0
5K23HL161271-04,0,1,0,0,0,0,0,0
5F30HL172988-02,1,0,0,0,0,0,0,0
1K01HL177176-01A1,0,0,0,0,1,0,0,0
1K23HL168331-01A1,0,1,0,0,0,0,0,0
1K01HL177339-01A1,0,0,0,1,0,0,0,0
1R01HL178090-01A1,0,0,0,0,0,1,0,0
1R01HL178882-01A1,0,0,0,0,1,0,0,0
3R01HL168770-02S1,0,0,0,0,0,1,0,0
3R01HL137761-08S1,0,0,0,0,1,0,0,0
3R01HL178395-01A1S1,0,0,0,0,0,1,0,0
3R01HL166585-03S1,0,1,0,1,0,0,0,0
3R01HL178752-01S1,0,1,0,0,0,0,0,0
3R01HL166585-03S3,0,1,0,1,0,0,0,0
3R01HL143788-08S1,0,0,0,0,0,1,0,0
3R01HL182015-01S1,0,0,0,0,1,0,0,0
3R01HL164634-03S1,1,0,0,0,0,0,0,0
3R01HL161049-04S1,0,1,0,1,0,0,0,0
3R01HL158538-04S1,0,1,0,0,0,0,0,0
2R38HL155773-05,0,0,0,0,0,0,0,1
5R01HL153814-05,0,0,0,0,0,1,0,0
5R01HL168117-03,0,0,0,1,0,0,0,0
5R01HL162260-03,0,0,0,0,1,0,0,0
5R44HL172475-02,0,0,0,1,0,0,0,0
5R01HL168107-03,1,0,0,0,0,0,0,0
5R01HL169509-03,1,0,0,0,0,0,0,0
5R01HL164454-03,0,0,0,1,0,0,0,0
5T32HL007971-24,0,0,0,0,0,0,0,1
5U01HL159850-05,0,1,0,0,0,0,0,0
5R01HL155395-05,0,0,0,0,0,1,0,0
5R01HL157242-04,0,0,0,1,0,0,0,0
5T32HL139430-08,0,0,0,0,0,0,0,1
5R01HL156134-05,0,0,0,0,1,0,0,0
5R01HL163627-03,1,0,0,0,0,0,0,0
5R01HL128658-08,0,0,0,0,1,0,0,0
5T32HL130025-10,0,0,0,0,0,0,0,1
5R35HL161196-04,0,0,0,0,0,1,0,0
5R01HL160963-04,1,0,0,0,0,0,0,0
5R01HL164143-03,0,0,0,0,0,1,0,0
5R01HL130506-09,0,0,0,0,0,1,0,0
5R01HL162311-04,1,0,0,0,0,0,0,0
1U54HL170290-01A1-7206,0,0,0,0,0,0,0,1
5R01HL163657-03,0,1,0,0,1,0,0,0
5R34HL166859-03,0,0,0,1,0,0,0,0
5R01HL156277-05,1,0,0,0,0,0,0,0
5R01HL153805-05,0,0,0,0,0,1,0,0
5R01HL164777-03,0,0,0,0,0,1,0,0
5R33HL175683-02,0,0,1,0,0,0,0,0
5R01HL144727-06,1,0,0,0,0,0,0,0
5R01HL169765-03,0,0,1,0,0,0,0,0
5R44HL174138-02,0,0,0,1,0,0,0,0
1R01HL181134-01,1,0,0,0,0,0,0,0
7R01HL177814-02,0,0,1,0,0,0,0,0
3R01HL166509-03S1,0,0,0,0,0,1,0,0
3U01HL157872-05S1,0,0,0,1,0,0,0,0
4R33HL172269-02,0,1,0,1,0,0,0,0
5R01HL177812-02,0,0,0,0,1,0,0,0
1R21HL181700-01,0,0,1,0,0,0,0,0
1R01HL176728-01A1,0,0,0,0,0,1,0,0
1R01HL184139-01,0,1,1,0,0,0,0,0
5K24HL159680-10,0,1,0,0,0,0,0,0
5K23HL169902-03,0,0,0,0,1,0,0,0
5K23HL159262-04,1,0,0,0,0,0,0,0
5K25HL175208-02,0,0,0,1,0,0,0,0
1K24HL180995-01,0,0,0,0,0,0,0,1
1K99HL177341-01A1,1,0,0,0,0,0,0,0
5F30HL157066-05,0,0,0,0,1,0,0,0
5F32HL168826-02,0,0,0,1,0,0,0,0
5K01HL160772-04,0,0,0,1,0,0,0,0
5K08HL165096-04,1,0,0,0,0,0,0,0
5K08HL168240-03,1,0,0,0,0,0,0,0
1F31HL178039-01,1,0,0,0,0,0,0,0
5U24HL159132-05,0,0,0,1,0,0,0,0
1F31HL176099-01A1,0,0,0,0,0,0,0,1
5F31HL165736-03,1,0,0,0,0,0,0,0
1F31HL182107-01,1,0,0,0,0,0,0,0
1F31HL182303-01,0,0,1,0,0,0,0,0
5R01HL160850-04,0,0,0,0,0,1,0,0
5R01HL166274-03,1,0,0,0,0,0,0,0
5R01HL157277-04,1,0,0,0,0,0,0,0
5R01HL160982-04,0,0,0,1,0,0,0,0
5R01HL155623-05,1,0,0,0,0,0,0,0
5R01HL153170-05,1,0,0,0,0,0,0,0
5R01HL158747-04,1,0,0,0,0,0,0,0
5R35HL150784-06,0,0,0,1,0,0,0,0
5R01HL157269-05,1,0,0,0,0,0,0,0
5U24HL166799-03,0,0,0,1,0,0,0,0
1F31HL178296-01,1,0,0,0,0,0,0,0
5R01HL169944-02,0,0,0,0,1,0,0,0
5R01HL158918-04,1,0,0,0,0,0,0,0
5R01HL095524-15,0,0,0,0,0,0,0,0
1K99HL179392-01,0,0,0,0,1,0,0,0
1K08HL179473-01,1,0,0,0,0,0,0,0
5UG1HL174405-02,0,0,0,1,0,0,0,0
5R00HL157689-04,1,0,0,0,0,0,0,0
1UG3HL181434-01,0,0,0,1,0,0,0,0
1R01HL174612-01A1,1,0,0,0,0,0,0,0
1R01HL179094-01,0,1,0,1,0,0,0,0
1K23HL179490-01,0,1,0,0,0,0,0,0
5R01HL169476-03,0,0,0,1,0,0,0,0
1R01HL174650-01A1,0,0,0,0,1,1,0,0
5P01HL171803-02,1,0,0,0,0,0,0,0
1UG3HL179767-01,0,1,0,1,0,0,0,0
4R44HL172541-02,0,0,0,1,0,0,0,0
5U01HL175383-02,1,0,0,0,0,0,0,0
5R25HL161608-03,0,0,0,0,0,0,0,1
5R01HL162119-02,0,1,0,0,0,0,0,0
5R01HL165718-03,1,0,0,0,0,0,0,0
1R01HL179122-01,1,0,0,0,0,0,0,0
5UH3HL155798-04,0,0,0,1,0,0,0,0
5K01HL174889-02,0,0,0,1,0,0,0,0
5UH3HL155801-05,0,0,0,1,0,0,0,0
1F31HL168876-01A1,0,0,1,0,0,0,0,0
5P01HL160476-04,0,0,0,1,0,0,0,0
1F31HL179997-01,1,0,0,0,0,0,0,0
1F30HL182208-01,1,0,0,0,0,0,0,0
3R01HL175642-02S1,0,1,0,1,0,0,0,0
5R25HL103156-15,0,0,0,0,0,0,0,1
1R01HL179339-01,0,0,0,0,1,0,0,0
5K01HL169414-03,0,1,0,1,0,0,0,0
5K01HL174819-02,0,1,0,0,0,0,0,0
5K01HL174891-02,0,1,0,0,0,1,0,0
5U24HL151308-06,0,0,0,0,0,0,1,0
5R01HL172293-03,0,0,0,0,0,0,0,0
1K99HL181290-01,0,0,0,0,1,0,0,0
5T32HL140290-08,0,0,0,0,0,0,0,1
1R01HL177826-01A1,0,0,0,0,0,1,0,0
5U01HL175452-02,0,0,0,0,0,0,1,0
1R01HL181498-01,0,0,0,0,0,1,0,0
1R01HL176777-01A1,1,0,0,0,0,0,0,0
1K08HL177170-01A1,0,0,0,0,1,0,0,0
5U01HL133883-09,0,0,0,1,0,0,0,0
1U54HL185006-01,0,0,0,0,0,0,1,0
5R44HL169085-03,0,1,0,0,0,0,0,0
5U01HL175384-02,1,0,0,0,0,0,0,0
5R33HL164873-03,0,0,0,1,0,0,0,0
5R01HL173488-02,0,0,0,0,1,0,0,0
1R01HL175312-01A1,1,0,0,0,0,0,0,0
1R44HL178006-01A1,0,0,0,1,0,0,0,0
1R43HL182540-01,0,0,0,0,1,0,0,0
3U01HL145358-06S1,0,0,0,0,0,1,0,0
2T32HL151323-06,0,0,0,0,0,0,0,1
5T32HL166128-03,0,0,0,0,0,0,0,1
5T32HL007081-50,0,0,0,0,0,0,0,1
5T32HL158290-05,0,0,0,0,0,0,0,1
1R61HL171783-01A1,0,0,0,1,0,0,0,0
5T32HL086350-18,0,0,0,0,0,0,0,1
5T32HL092332-23,0,0,0,0,0,0,0,1
5R44HL169112-03,0,0,0,1,0,0,0,0
1R41HL180172-01,0,0,1,0,0,0,0,0
5R44HL160434-03,0,0,0,1,0,0,0,0
5R44HL169181-03,0,0,0,1,0,0,0,0
1T32HL176457-01A1,0,0,0,0,0,0,0,1
1R61HL177503-01A1,0,0,0,1,0,0,0,0
1R43HL180089-01A1,0,0,0,1,0,0,0,0
1R44HL182590-01,0,0,0,1,0,0,0,0
2R56HL149696-05,1,0,0,0,0,0,0,0
1P01HL183482-01-6899,0,0,0,1,0,0,0,0
1P01HL183482-01-6897,0,0,0,0,0,0,1,0
1U54HL185006-01-7370,0,0,0,0,0,0,0,1
5P01HL141084-07-6996,1,0,0,0,0,0,0,0
2P01HL146369-07-9291,0,0,0,0,0,0,1,0
2P01HL146369-07-9293,1,0,0,0,0,0,0,0
5U24HL169566-03,0,1,0,0,0,0,0,0
5U01HL159880-05,0,1,0,0,0,0,0,0
5U24HL155802-05,0,0,0,1,0,0,0,0
5UH3HL141729-06,0,1,0,1,0,0,0,0
5R01HL173593-02,0,0,0,1,0,0,0,0
1F31HL178013-01,1,0,0,0,0,0,0,0
1F31HL177911-01,0,0,0,1,0,0,0,0
5R01HL163984-04,1,0,0,0,0,0,0,0
1F31HL178162-01,0,0,0,1,0,0,0,0
5R44HL131065-07,0,0,0,1,0,0,0,0
5R01HL158548-04,0,0,0,1,0,0,0,0
5R03HL168983-02,0,0,0,0,0,0,1,0
5R01HL160540-04,1,0,0,0,0,0,0,0
5R01HL131012-08,0,1,0,0,0,0,0,0
5R33HL158540-05,0,0,0,1,0,0,0,0
5R01HL171317-02,0,0,0,1,0,0,0,0
5R01HL107653-15,1,0,0,0,0,0,0,0
5R01HL169225-02,0,0,0,0,1,0,0,0
1K23HL179316-01,0,0,0,0,0,0,0,1
5K23HL159313-04,0,0,0,1,0,0,0,0
5R01HL159306-04,1,0,0,0,0,0,0,0
5R01HL166464-03,1,0,0,0,0,0,0,0
5R01HL157424-04,0,0,0,1,0,0,0,0
5R01HL157453-04,1,0,0,0,0,0,0,0
5R01HL155957-03,1,0,0,0,0,0,0,0
5R35HL150750-06,1,0,0,0,0,0,0,0
5R01HL162629-03,1,0,0,0,0,0,0,0
5R01HL168405-02,0,0,0,1,0,0,0,0
5R01HL146149-06,1,0,0,0,0,0,0,0
5R01HL141214-07,1,0,0,0,0,0,0,0
5R01HL171676-02,0,1,0,1,0,0,0,0
5R01HL156866-04,1,0,0,0,0,0,0,0
5U01HL145358-06,0,0,0,0,0,1,0,0
5F31HL167530-03,0,0,0,1,0,0,0,0
5R01HL161164-03,0,0,0,0,0,1,0,0
5R01HL168258-03,1,0,0,0,0,0,0,0
1T32HL176414-01,0,0,0,0,0,0,0,1
5R01HL161618-04,0,0,0,0,1,0,0,0
5R01HL171590-02,0,0,0,1,0,0,0,0
5R01HL168383-03,1,0,0,0,0,0,0,0
5R01HL166541-03,0,0,0,1,0,0,0,0
5R01HL167828-02,0,0,0,1,0,0,0,0
5R01HL160748-04,0,0,0,1,0,0,0,0
1R21HL177570-01,0,0,0,1,0,0,0,0
5R01HL065095-26,1,0,0,0,0,0,0,0
5R01HL162913-04,1,0,0,0,0,0,0,0
5P01HL152951-04,1,0,0,0,0,0,0,0
5R01HL157281-04,1,0,0,0,0,0,0,0
5R01HL163585-03,1,0,0,0,0,0,0,0
5R01HL163095-03,1,0,0,0,0,0,0,0
5R01HL160646-04,1,0,0,0,0,0,0,0
5R01HL166522-03,0,0,1,0,0,0,0,0
5R01HL161095-04,0,0,0,1,0,0,0,0
5R01HL160811-04,1,0,0,0,0,0,0,0
5R01HL107594-13,1,0,0,0,0,0,0,0
5R01HL155909-04,1,0,0,0,0,0,0,0
5R01HL153112-04,1,0,0,0,0,0,0,0
5R01HL171295-02,0,0,1,0,0,0,0,0
5R01HL171014-02,1,0,0,0,0,0,0,0
5R01HL156852-04,1,0,0,0,0,0,0,0
5R01HL134846-08,1,0,0,0,0,0,0,0
5R01HL171735-02,0,0,0,0,0,1,0,0
5T32HL170991-02,0,0,0,0,0,0,0,1
5R01HL157235-04,0,0,0,0,1,0,0,0
5R01HL142704-05,1,0,0,0,0,0,0,0
5R01HL160966-05,1,0,0,0,0,0,0,0
